Image;Jaccard Index Axial;Jaccard Index Coronal;Jaccard Index Sagittal;Panoptic Quality Axial;Panoptic Quality Coronal;Panoptic Quality Sagittal;Dice Coefficient Axial;Dice Coefficient Coronal;Dice Coefficient Sagittal
BraTS20_Training_042;0.8656790256500244;0.5843104720115662;0.8879875540733337;0.7628499840888001;0.7578315365112882;0.7592405215463777;0.8500287301283279;0.3487430505197003;0.8803753665689149
BraTS20_Training_043;0.0;0.790499210357666;0.0;0.0;0.759264276501634;0.0;0.0;0.7406610740661074;0.0
BraTS20_Training_044;0.0;0.6309272050857544;0.5637984275817871;0.0;0.7584578069131758;0.7569997291894759;0.0;0.4222309505106049;0.2382347197812927
BraTS20_Training_045;0.0;0.8026183843612671;0.7787783145904541;0.0;0.75697339610248;0.7569668959351841;0.0;0.7712556044546375;0.7414286431404046
BraTS20_Training_047;0.0;0.8558297157287598;0.7073584794998169;0.0;0.7568115115737155;0.7551631312094003;0.0;0.8454142241245619;0.6169677119741891
BraTS20_Training_048;0.7042165994644165;0.8526479601860046;0.6478569507598877;0.7546931369941583;0.7549002473084154;0.7540622298191487;0.5836154366960055;0.8290513833992095;0.463960231980116
BraTS20_Training_049;0.8719500303268433;0.8891271352767944;0.8397968411445618;0.7544286703847156;0.7551399937027161;0.75552410371171;0.8548563911422934;0.8774277082434182;0.8128847530422334
BraTS20_Training_050;0.8862130045890808;0.6064255237579346;0.8805263042449951;0.7564923936771755;0.7525881763869717;0.7542647661742847;0.877426988651643;0.4114984956893282;0.8744144911395723
BraTS20_Training_051;0.8431961536407471;0.7264758348464966;0.8638620376586914;0.7548951112351991;0.7541641414637756;0.7546394346098908;0.8183669906302741;0.6357630477868311;0.8478736420599904
BraTS20_Training_052;0.8816214203834534;0.8159987330436707;0.877374529838562;0.7552506611152757;0.7549658925451913;0.7557388916204124;0.8683728278041074;0.7820452302278676;0.8649548616249815
BraTS20_Training_053;0.9161136150360107;0.7984123826026917;0.7998696565628052;0.7565130363330941;0.7564721478809604;0.7565226984406774;0.9102406464078693;0.7572198317633834;0.7584332671900612
BraTS20_Training_054;0.7195693254470825;0.7579785585403442;0.6641151905059814;0.7559716963402504;0.7561648389036912;0.754546401431617;0.6280651795601961;0.6992069697308165;0.5399397803754871
BraTS20_Training_055;0.806239128112793;0.8715001344680786;0.7664070725440979;0.7547022707098223;0.7552897054611409;0.7550526633454036;0.7648825778263244;0.8569099412193761;0.7050762690672668
BraTS20_Training_056;0.7013851404190063;0.0;0.713456928730011;0.7523164854978216;0.0;0.7518868903087425;0.5992021700973352;0.0;0.6325102282403273
BraTS20_Training_057;0.816512942314148;0.8591289520263672;0.8821254968643188;0.7521199294380394;0.752264873627714;0.7531634651329844;0.7784797228449154;0.8408115838398283;0.8697731153939985
BraTS20_Training_059;0.758525013923645;0.8304415345191956;0.748991847038269;0.7531467819549246;0.7532989781085498;0.7531176747114072;0.6834848929304781;0.7972396996143698;0.6680161943319838
BraTS20_Training_060;0.6229634284973145;0.0;0.8338689804077148;0.752096671580299;0.0;0.7524577864221224;0.4217665278222792;0.0;0.8107917761464908
BraTS20_Training_061;0.8876103758811951;0.747798502445221;0.8337414264678955;0.7528521083043271;0.752041821221891;0.7525005883995368;0.8753383219232607;0.6803213108458412;0.8062928288775215
BraTS20_Training_062;0.9141805171966553;0.9155757427215576;0.8951550722122192;0.7533057781968118;0.7543786418459081;0.7553123346909245;0.9097207578998102;0.9126829900246146;0.8889905319489548
BraTS20_Training_063;0.7155592441558838;0.0;0.0;0.7550079452871366;0.0;0.0;0.6055363321799307;0.0;0.0
BraTS20_Training_064;0.7742229700088501;0.0;0.0;0.7548081642838089;0.0;0.0;0.7274660868743206;0.0;0.0
BraTS20_Training_065;0.9268897771835327;0.915852427482605;0.8864680528640747;0.7552050068195689;0.7556753735439838;0.756018646040951;0.9217610768367919;0.9090909090909091;0.8730895196506551
BraTS20_Training_066;0.7666756510734558;0.7524952292442322;0.592730700969696;0.7560731283399464;0.7559287739883318;0.7543143971104768;0.704366093226594;0.6834157423493251;0.3468494595307145
BraTS20_Training_067;0.7411291599273682;0.7132179737091064;0.818548321723938;0.7537690407799373;0.7525015813519569;0.7528531513840174;0.6655088852988691;0.6320086645005415;0.7928266438941076
BraTS20_Training_068;0.8531243801116943;0.7699407339096069;0.8078454732894897;0.7530120095556297;0.75269495763397;0.7528835591331969;0.8344266236219391;0.7174354511169132;0.7743782630662999
BraTS20_Training_069;0.8175274729728699;0.7032525539398193;0.7871856689453125;0.7528006447953355;0.7521025553591402;0.751637657407065;0.7867241104196585;0.6016287297243175;0.7442602755067756
BraTS20_Training_070;0.5463991165161133;0.0;0.0;0.7504148401132775;0.0;0.0;0.21727195945945946;0.0;0.0
BraTS20_Training_071;0.6636719703674316;0.758181095123291;0.6082020998001099;0.7495906519770807;0.7495501933484277;0.748079395164998;0.5091380250954719;0.693045038735939;0.39698377637291493
BraTS20_Training_072;0.7934032678604126;0.7213622331619263;0.8318623900413513;0.7482426077068617;0.7475719161351013;0.7479017905325673;0.7507219835176445;0.6459820687365101;0.8114426454556466
BraTS20_Training_073;0.87419193983078;0.7795122265815735;0.8359795808792114;0.7483356324994128;0.7483278979675917;0.7486118134242526;0.8595458368376787;0.7264119363014682;0.809785052612645
BraTS20_Training_075;0.6559591293334961;0.0;0.529340386390686;0.7480594802859697;0.0;0.7458903675743098;0.5209573736271557;0.0;0.23838145747397368
BraTS20_Training_076;0.0;0.0;0.7082475423812866;0.0;0.0;0.7456262570049806;0.0;0.0;0.6074238051942918
BraTS20_Training_077;0.9109911918640137;0.904166579246521;0.8885415196418762;0.7460196566427937;0.7466755626614009;0.7472997971097125;0.9035633739287325;0.8965719882468168;0.8772193626742236
BraTS20_Training_078;0.82813560962677;0.8427293300628662;0.8602124452590942;0.7474880380794463;0.7477467619572133;0.7480499476228186;0.79505220154335;0.8165025632679632;0.8407889648059816
BraTS20_Training_080;0.8475385904312134;0.8049498796463013;0.7423830628395081;0.7482515950625944;0.7482332863652887;0.7479221875037302;0.8233443212466287;0.7629304431334888;0.6620027983210074
BraTS20_Training_081;0.690385639667511;0.7053413987159729;0.8670892119407654;0.7471608018115209;0.7463291347109688;0.7467619241730334;0.5627053449795657;0.5984090576350592;0.8512285279408567
BraTS20_Training_082;0.7774635553359985;0.7942588329315186;0.7082052230834961;0.7468768792509348;0.7470137689415484;0.7467364334583821;0.7186147186147186;0.7466960352422908;0.5997482276552044
BraTS20_Training_083;0.7696801424026489;0.8018407821655273;0.8833706378936768;0.7464992023391752;0.7464643127821031;0.7468214646974614;0.7096529695197877;0.7581525542337298;0.8708232862555977
BraTS20_Training_084;0.8901751637458801;0.866079568862915;0.8486689329147339;0.7474115028370241;0.7477876195688569;0.7480259246688501;0.8802764749444582;0.8505694587285263;0.829436122274997
BraTS20_Training_085;0.9019696712493896;0.7850043773651123;0.7858201265335083;0.7482811270380543;0.7482344865478467;0.7482366855761517;0.8923502072603944;0.7321365216774285;0.7335283465663741
BraTS20_Training_086;0.49797362089157104;0.0;0.0;0.7479472856730984;0.0;0.0;0.0;0.0;0.0
BraTS20_Training_088;0.8279381990432739;0.7631257772445679;0.8156683444976807;0.7480279145624635;0.7480687082887143;0.7482688099114729;0.7958449860167799;0.7005273383291701;0.7804902551737994
BraTS20_Training_089;0.7613904476165771;0.8452008962631226;0.0;0.748113787244654;0.7485158797614152;0.0;0.6951697521558222;0.8242243238758918;0.0
BraTS20_Training_090;0.8856770992279053;0.8568740487098694;0.8731052875518799;0.7487778341655409;0.7491121526561642;0.7495648989905513;0.8739084132055378;0.8401022955611034;0.858944118025475
BraTS20_Training_091;0.7881168127059937;0.7976935505867004;0.8098715543746948;0.749506518939853;0.7496313011905653;0.7497461927790441;0.7406248642071872;0.7578135302650666;0.7749307721967121
BraTS20_Training_092;0.0;0.7209423780441284;0.0;0.0;0.7488538653239707;0.0;0.0;0.6449310352066845;0.0
BraTS20_Training_093;0.8420426249504089;0.8446749448776245;0.8904130458831787;0.7491969388456758;0.7496367843586564;0.7502822956140556;0.8181047937569677;0.8236180739866968;0.8828394037654275
BraTS20_Training_094;0.848876416683197;0.8491175770759583;0.8953388929367065;0.750388917029587;0.7505558314591029;0.7507835481038956;0.8226442135435328;0.823263975933818;0.8836334318731524
BraTS20_Training_095;0.5595733523368835;0.0;0.0;0.7499729847941956;0.0;0.0;0.2644513070331869;0.0;0.0
BraTS20_Training_096;0.0;0.0;0.8028197288513184;0.0;0.0;0.7501855067030576;0.0;0.0;0.7678104487966274
BraTS20_Training_097;0.0;0.8200063705444336;0.8960666060447693;0.0;0.7502978735212449;0.751143430481971;0.0;0.7921321543919098;0.8945177230457959
BraTS20_Training_098;0.6838337182998657;0.8800314664840698;0.8315666913986206;0.7508914674677245;0.751437765514408;0.7516670313785225;0.5568646309208944;0.869580119965724;0.8072657311000453
BraTS20_Training_099;0.7785298824310303;0.822100043296814;0.8296489119529724;0.7517660236205161;0.7517610886216696;0.7518407947805972;0.7171604248183343;0.7846944603083952;0.7966302098728939
BraTS20_Training_101;0.8243526220321655;0.7081394195556641;0.774941086769104;0.7519507020151949;0.7516108977017997;0.7514688513365029;0.7932235743259365;0.6044568245125348;0.7245807523795135
BraTS20_Training_102;0.7286601066589355;0.6250870823860168;0.6419715285301208;0.7513499830064336;0.7497679449261017;0.7487949405803316;0.6367244927962364;0.42071288240246985;0.4658295484905156
BraTS20_Training_103;0.8113138675689697;0.833224892616272;0.803443968296051;0.7487902384821905;0.749108044255638;0.7492273234666258;0.7766941010115659;0.810595690747782;0.772589745686483
BraTS20_Training_104;0.8855333924293518;0.8604316115379333;0.804653525352478;0.7496982740619295;0.7500806134167034;0.7500913936297013;0.8766619594468573;0.8475648592416458;0.776177315738419
BraTS20_Training_105;0.9414373636245728;0.8740640878677368;0.8351465463638306;0.7504954602128218;0.7508347607024484;0.7509885903441433;0.9384453781512605;0.8582738280037255;0.8064924114671164
BraTS20_Training_106;0.6591300368309021;0.0;0.6539031267166138;0.7505487084639211;0.0;0.7491550766863188;0.5144952367898019;0.0;0.5319060630166361
BraTS20_Training_107;0.7337600588798523;0.908369779586792;0.7935800552368164;0.7490611891298762;0.7495123568452224;0.7494465823525964;0.6463957695519065;0.9012255040379511;0.7465590887517798
BraTS20_Training_108;0.7807879447937012;0.7282789945602417;0.6823468208312988;0.749367946549018;0.7490976201000135;0.7487180579957925;0.7262548748270222;0.6395146399366922;0.5537941034316095
BraTS20_Training_109;0.9332305788993835;0.8270728588104248;0.7964515686035156;0.7492860258105395;0.7493664873541985;0.7493812875226848;0.9302733006306938;0.8019212094170757;0.7603098277944904
BraTS20_Training_110;0.7333574295043945;0.7412441968917847;0.6313928365707397;0.7492043049175356;0.7490116395224713;0.7485756792028038;0.6419810769769887;0.6549795980051383;0.4296907216494845
BraTS20_Training_111;0.6481446623802185;0.0;0.769057035446167;0.7478935416991156;0.0;0.747893726152216;0.48366659177712873;0.0;0.7144198698228684
BraTS20_Training_112;0.8696988821029663;0.8197227716445923;0.8130366206169128;0.7482830309687156;0.7478851575709977;0.7478409029326255;0.8584503995810661;0.7960531338270097;0.7876566737521074
BraTS20_Training_113;0.7616893649101257;0.7372936606407166;0.7511236071586609;0.7478064225876406;0.7475787739590847;0.7474974468774339;0.6915020233277791;0.6528779425772214;0.6750133191262653
BraTS20_Training_114;0.9137865900993347;0.875741720199585;0.7234607934951782;0.7479529426636744;0.7483407455279125;0.7479894170575823;0.9090618302786041;0.8673699361754512;0.647101351046044
BraTS20_Training_115;0.9137292504310608;0.8909887671470642;0.8704489469528198;0.7483613715642393;0.7487731594580848;0.7491069835409873;0.9073802541544477;0.8811344125058728;0.8557869328642147
BraTS20_Training_116;0.8865390419960022;0.8674341440200806;0.0;0.7495677083691668;0.7499665095108666;0.0;0.8770946278955151;0.8540286506992809;0.0
BraTS20_Training_117;0.889419674873352;0.9026517868041992;0.8514484167098999;0.7502310595070355;0.7505921675790881;0.750820101741058;0.8777849881029635;0.8947446482424483;0.8299110922946655
BraTS20_Training_118;0.8409175872802734;0.9265335202217102;0.8046318888664246;0.750914386406347;0.751390001429689;0.7514898588668439;0.8136342699216951;0.9221947244522243;0.7632424711343888
BraTS20_Training_119;0.8625762462615967;0.9222097396850586;0.8044438362121582;0.7516238767681833;0.7519161664737133;0.7519158182754021;0.8424307289808538;0.9170503745447048;0.7621476325039631
BraTS20_Training_120;0.8968404531478882;0.8826600313186646;0.7717098593711853;0.7523404291450358;0.7527956426593714;0.7525380051863693;0.8895030980439801;0.8752380952380953;0.7255133349067736
