X;Y;Mean;Standard Deviation
317;255;50,511555835697024;45,30000552961439
317;256;50,55258963445606;45,309715682576154
317;257;50,600234774686385;45,32389365431936
317;271;51,32363270564566;45,54638481651554
317;489;50,63980793622033;46,58114798264553
318;199;49,0079799203739;44,967028353391164
318;208;49,18214731152993;44,98383735230846
318;222;49,539982280284214;45,03579343652222
318;258;50,72879691336373;45,364228091967036
318;259;50,779224196915735;45,38323699253884
318;267;51,19579310830808;45,50525820535189
318;268;51,25531952401939;45,52708582306228
318;269;51,31460376825912;45,5502547985362
318;270;51,37981074782854;45,57702080078737
318;489;50,67153946604759;46,637752305863785
319;199;49,06500926230502;44,972401581082515
319;207;49,22681430650863;44,98879819981119
319;222;49,603098429920195;45,036129967109815
319;260;50,91887998875773;45,420813493466916
319;261;50,96968099129976;45,43279542051613
319;262;51,024919105233536;45,44921080382383
319;263;51,07646831122216;45,46359783417475
319;264;51,1298568687171;45,48394148340993
319;265;51,181333004544335;45,500787901572636
319;266;51,223115577889445;45,49881765995853
319;489;50,69490940779202;46,688734720820214
320;200;49,14900065814542;44,98016527383546
320;206;49,27405879498024;44,99306183010228
320;223;49,684379948147765;45,05203114615866
320;489;50,71618846873694;46,7446866166152
321;200;49,21019439343013;44,98634070496122
321;206;49,34800180392701;45,00100969437942
321;222;49,733322893830255;45,08074277919011
321;488;50,7349195954304;46,81695660495547
322;200;49,27504203282894;44,99382833571741
322;206;49,42192950486802;45,013031758153794
322;222;49,794523647884134;45,09893780862102
322;489;50,743342858702974;46,84958367984581
323;200;49,34789773121488;45,001092598961904
323;206;49,494703389830505;45,02924599643972
323;222;49,85328387063065;45,11361480361218
323;489;50,762839081087975;46,91439774296011
324;200;49,418357253180154;45,014048651282586
324;206;49,5592083543292;45,038470192544445
324;223;49,93884522211959;45,14149632962917
324;489;50,787042777433356;46,976582592510894
325;200;49,48906022087935;45,02734116263674
325;205;49,59972537500217;45,04717640879278
325;224;50,02528643426399;45,16923348828137
325;488;50,80605927792691;47,04134630508484
325;489;50,80033223197824;47,02320488044297
326;199;49,5272209290206;45,032800787120934
326;204;49,63857495566297;45,05514042729698
326;224;50,08341043590594;45,16770061057196
326;487;50,846688493406255;47,11714205381795
327;199;49,59048248053393;45,042613796682225
327;204;49,69295392482563;45,06886115449004
327;223;50,13812608020111;45,19547019079339
327;486;50,88026168703843;47,182905083244606
328;199;49,64827598198605;45,057377427433586
328;204;49,742609058796916;45,08364849041027
328;221;50,151573875242235;45,202190334782564
328;222;50,18538570355752;45,209581620425006
328;485;50,93520030830779;47,27606323115681
329;199;49,684379948147765;45,05203114615866
329;205;49,80890444351581;45,09954894977761
329;218;50,12925692541326;45,19700107242994
329;219;50,16196961760084;45,204518188320016
329;220;50,19140686402934;45,210324497119814
329;485;50,96229812409282;47,333342039522954
330;199;49,74580636180135;45,08520520132686
330;206;49,88517821678687;45,124736088684124
330;207;49,91050861633357;45,13326829852848
330;208;49,92875318066158;45,136049571017885
330;209;49,9533586642033;45,14745465658703
330;217;50,171212544527485;45,207483123549515
330;485;50,992255904642775;47,394523450850805
331;199;49,79152810905862;45,092126305545406
331;210;50,02733203097746;45,16501952324751
331;217;50,230494966442954;45,20915928128454
331;485;51,021050886789325;47,453635893493406
332;198;49,8262466917398;45,10686285255069
332;211;50,126186985057956;45,195851246287
332;212;50,15811712120683;45,20335340490365
332;216;50,27976929126977;45,23473547997272
332;468;51,36109765639554;47,96504236831915
332;485;51,06061332497372;47,52030456741731
333;195;49,81817390395933;45,10497561921413
333;196;49,839059643012625;45,110988092215386
333;197;49,857060749616835;45,1174110193948
333;213;50,256321537789425;45,22840636433556
333;214;50,28837615801433;45,23684730351612
333;215;50,31450400363649;45,24425850708015
333;467;51,43330096724801;48,061980376460426
333;469;51,38854393913968;48,00368350272395
333;485;51,08925571003896;47,57478251809272
334;195;49,86820287734699;45,12168490643926
334;198;49,92846438031507;45,13840406857205
334;466;51,50285372106514;48,1568977036229
334;469;51,43880485527544;48,069103494897725
334;484;51,14450610432852;47,655850426574105
335;195;49,915048966646914;45,13247824895295
335;196;49,93619505733905;45,140906925918955
335;197;49,956511129316205;45,14962941365294
335;199;49,988490513392854;45,15023486331518
335;464;51,58481430742958;48,272899178377614
335;465;51,58021380345086;48,26728395123664
335;470;51,46428704914969;48,1051527726186
335;484;51,1814814128804;47,714079918390816
336;200;50,078618162784615;45,185200478239764
336;463;51,65447605437828;48,36352361761539
336;471;51,485964354509925;48,136820707360904
336;483;51,23869962146515;47,797663037555054
337;201;50,1711806101245;45,2079281703634
337;462;51,71120486693161;48,46453584924034
337;471;51,53068754331092;48,1967989846698
337;481;51,320774726501455;47,91193270400537
337;482;51,30114904060687;47,88290504694334
338;201;50,23540716669287;45,22438464020825
338;461;51,77376436618921;48,540594559439086
338;471;51,585036948122585;48,27076242967156
338;480;51,38540559688275;47,99805923256359
339;202;50,32237704774726;45,2479081943587
339;203;50,344430844553244;45,25109240555641
339;460;51,83564959252747;48,60453211407803
339;471;51,55637669713039;48,24107068072176
339;472;51,58442021506183;48,273245081870904
339;473;51,583828797569254;48,270644445680745
339;474;51,55310455985157;48,23065430937156
339;478;51,472651138445435;48,11875534944454
339;479;51,445077633078604;48,08128102629179
340;204;50,43487314085739;45,27859616091517
340;205;50,46176733115144;45,28489810955229
340;460;51,86396773399481;48,637048549495006
340;475;51,58607948684285;48,27173619403424
340;476;51,55336894386655;48,23059454197326
340;477;51,53598052069676;48,20449982870014
341;206;50,54899213674016;45,31118771216788
341;460;51,923759335784965;48,69260723787341
342;207;50,62935702644446;45,33800122447578
342;208;50,66452834157114;45,35059575993626
342;209;50,63034739410536;45,271961234895045
342;210;50,71374213119641;45,35903245266042
342;214;50,8339388833307;45,39786918099925
342;215;50,86583096316584;45,40720378637668
342;216;50,89875662955288;45,418097084337134
342;217;50,93174990777015;45,423918353622405
342;460;51,975611607735964;48,74358907355239
343;211;50,800347465955355;45,38456722321444
343;212;50,83210179903467;45,397539407084686
343;213;50,863606039325845;45,406227715669864
343;218;51,03028384509866;45,45181786655705
343;460;52,01978222450259;48,78245310916202
344;219;51,12669882402648;45,48256214654345
344;220;51,15692800788955;45,493398182828244
344;460;52,07387671988886;48,82603132557723
345;221;51,258594548852294;45,52874043911429
345;460;52,12242759146341;48,86524261709474
346;221;51,321083274523644;45,55411866879122
346;460;52,17985460512507;48,91491262339318
347;221;51,39041228922045;45,580656334719706
347;460;52,22480842362744;48,95478906645522
348;221;51,46233100645047;45,61104522449166
348;459;52,31695548109143;49,04139427108604
349;220;51,49268033946252;45,6186038646335
349;458;52,40112463056078;49,132689816217905
350;219;51,52130312516581;45,63196951216297
350;436;53,065561549779304;50,05261280804654
350;437;53,04078313016893;50,000083512317296
350;458;52,44763698564317;49,18555355994717
351;219;51,59295388156148;45,655855027231624
351;230;52,12285576871693;45,8969870467681
351;231;52,17371770872332;45,917862291891375
351;435;53,095073261874326;50,15157091472719
351;438;53,04311595623701;50,01357334842135
351;439;53,0242469348584;49,96902091381155
351;440;53,0075913208507;49,9286433074532
351;457;52,488556388947806;49,23757151373934
352;219;51,66840305462535;45,68912428904593
352;229;52,14740105846505;45,90952520261011
352;232;52,32521167518131;45,98905286469633
352;435;53,11701687705548;50,208360574187424
352;441;53,00438441965159;49,934443031429446
352;449;52,81387031565853;49,63357366442485
352;450;52,78347412370133;49,59722807037573
352;451;52,75292953593047;49,557191495128514
352;452;52,72916707049953;49,526671955603334
352;453;52,686637997830466;49,47557688886696
352;454;52,668859436973975;49,44786753284497
352;455;52,63608769623386;49,40564910314834
352;456;52,6145690504239;49,375137505106935
353;219;51,73733397173308;45,71793969487973
353;228;52,17437652637396;45,92135270090526
353;232;52,405976715489025;46,026326707588886
353;436;53,11519520939211;50,21719409446353
353;442;53,01818502133657;49,95401834050832
353;443;52,99585378733058;49,90938046161944
353;444;52,97789893305194;49,86895399808424
353;445;52,95000781127949;49,82672875450678
353;446;52,93351022319338;49,794278558941016
353;447;52,874500165798665;49,727434766226736
353;448;52,874734607218684;49,71855524984185
354;219;51,8072656929384;45,75048377141953
354;228;52,25991826245248;45,96033750378289
354;232;52,483620936560214;46,066406743431486
354;437;53,12244616506098;50,2295406870414
355;220;51,918085219801696;45,804802491497625
355;221;51,96275687975539;45,82740348042009
355;228;52,3393195382581;45,99205208468409
355;232;52,56453809216656;46,11148041033098
355;438;53,118799392995804;50,23218863457368
356;222;52,089337227109226;45,88024964524205
356;223;52,14192042478128;45,90764576750166
356;228;52,42473887537559;46,042020724931625
356;232;52,62751744050501;46,14132828240535
356;439;53,122304568928136;50,242552397687156
357;224;52,278629701697696;45,96725393928069
357;228;52,49778000572902;46,07410417849458
357;232;52,69535175879397;46,18073743046358
357;439;53,13913832915589;50,29840439801715
358;225;52,41437896807655;46,032404023071045
358;226;52,46546046744694;46,057802585163294
358;227;52,518204122566665;46,081532164308996
358;231;52,71114182627583;46,18824908752998
358;440;53,13907859934468;50,30124639896696
359;231;52,7439649129114;46,186028500264506
359;440;53,1489811648912;50,354231293960446
360;230;52,7910265394498;46,232610684125696
360;440;53,16107263012072;50,40727890563585
361;229;52,81011338927923;46,250689530221734
361;441;53,15935947427802;50,4087781240022
362;229;52,85801125838534;46,27720301693527
362;441;53,16915058068096;50,45796595217759
363;228;52,87547217325611;46,2877526707083
363;442;53,15718307625203;50,45584305380873
364;228;52,925197984161265;46,32289968609449
364;442;53,17674843216639;50,51056342502387
365;227;52,937324501403985;46,33663992001208
365;443;53,167189485387546;50,50926503188283
366;227;52,978531032743774;46,36782065329671
366;443;53,185690152042135;50,56524502767218
367;226;52,99003926654419;46,37993075763878
367;443;53,18697633689573;50,60639437676157
368;225;52,99816242703754;46,38411927684159
368;443;53,193532318482504;50,6594818759627
369;225;53,03486129386953;46,41965540114369
369;443;53,202513966480446;50,70449152254129
370;224;53,04679501045497;46,43555347554301
370;443;53,1975066927718;50,74544945396776
371;223;53,02777627473261;46,4065669248973
371;443;53,21083481705244;50,79788785809978
372;223;53,08558339195209;46,47414550828409
372;443;53,21510544973863;50,845354659770784
373;222;53,09195858436451;46,48005553485024
373;443;53,233979823101144;50,89390910100513
374;222;53,122252301028695;46,51778682718726
374;442;53,113415150232754;50,885077666287735
375;221;53,12932045844238;46,52628792692855
375;442;53,26564261555806;51,04928826747454
376;221;53,16189323894828;46,563851631205246
376;441;53,255597692338725;51,11024394759615
377;221;53,19569655471446;46,6094786587303
377;441;53,260445485571196;51,1536210530599
378;221;53,22307177846465;46,64777365727557
378;440;53,27620261874406;51,24170045020582
379;221;53,24422621308303;46,676847799992046
379;439;53,280930553301964;51,32307911890655
380;221;53,26817926866779;46,71339365620358
380;439;53,295747488074696;51,37192320954523
381;221;53,2906122153434;46,75110603648592
381;438;53,30780338004108;51,457725846407065
382;221;53,311680550525175;46,78837331354734
382;437;53,313214467651555;51,5430620515791
383;222;53,34962842124343;46,85253496814768
383;436;53,31365743103906;51,623180505199926
384;223;53,39726002540374;46,9209765460377
384;224;53,41884531590414;46,95135874334288
384;351;60,18063061971353;57,71405851986774
384;352;59,988863658324476;57,63197323721492
384;353;59,802865743527995;57,55522003795778
384;354;59,6146958567382;57,47891056056853
384;358;58,97954432063862;57,19504796622754
384;359;58,843981887579716;57,13036184745532
384;360;58,69623935666982;57,06545184917627
384;361;58,55585708891826;56,999771424750634
384;362;58,42194857788661;56,928110689465704
384;363;58,282549972987574;56,85659341654017
384;364;58,153375670798866;56,782549625179676
384;365;58,02183518410286;56,70843196676724
384;366;57,89779591836734;56,63327646627281
384;367;57,769449097338544;56,55686665015753
384;368;57,645719722460726;56,47533647437217
384;369;57,51306440787799;56,39064551130157
384;370;57,38326601269475;56,31212637495787
384;371;57,25794792697806;56,22879800365303
384;372;57,14486163738661;56,14809130658525
384;373;57,04383492587246;56,0670975092024
384;387;55,64508755187643;54,8338532708323
384;388;55,54287739192063;54,74844965697673
384;389;55,43547353298707;54,66519174510108
384;390;55,3233639912658;54,58351583731928
384;391;55,21954870665933;54,50515376877905
384;434;53,32148269506451;51,746165889907374
384;435;53,32252521326433;51,7045630961746
385;225;53,469461208463606;47,01969287178166
385;345;61,116011623325456;58,204679232225516
385;346;60,961263540566435;58,13075511251513
385;347;60,820351358635726;58,04856560956057
385;348;60,66838580367618;57,95628544380027
385;349;60,51984301106723;57,87437985407245
385;350;60,363609841485946;57,79610721341762
385;355;59,460396513743895;57,414298928739306
385;356;59,29687910408558;57,34299234252086
385;357;59,14363982848975;57,270864962933196
385;374;56,966854241010154;56,00588691309178
385;375;56,86134185303514;55,924875751499066
385;376;56,74099458080969;55,83450936658621
385;377;56,66367600963067;55,757191663272955
385;378;56,570803581548226;55,67685940838177
385;379;56,48533303177655;55,59744454007245
385;380;56,3846119133574;55,503716885597285
385;381;56,29633465417867;55,41852355608046
385;382;56,201693887179026;55,3292810933744
385;383;56,090711387126426;55,23376223379155
385;384;55,99968693396543;55,14776606339211
385;385;55,89357667164945;55,05385611822458
385;386;55,7939893143366;54,96320787879451
385;392;55,16264596573791;54,46073619594303
385;393;55,05878348704436;54,37840658875016
385;431;53,32662344344963;51,90932472558879
385;432;53,34814860477541;51,88142409926519
385;433;53,32630606589346;51,827302073810046
386;226;53,53406753435879;47,09058137406886
386;227;53,56102537941589;47,11952762193884
386;228;53,594237782640405;47,15327424912495
386;319;60,052963764859676;50,46590232400963
386;320;60,164207812404086;50,518625014082964
386;321;60,26234985446644;50,56937388102029
386;322;60,354549934296976;50,622509841202756
386;323;60,43930921052632;50,68026849105519
386;324;60,5174089402269;50,72970831126509
386;325;60,612114837272614;50,7794909159265
386;326;60,71505598479527;50,82898755894484
386;327;60,81959274894462;50,87061482064544
386;328;60,913179547762645;50,91295699948511
386;329;61,019574874413586;50,95364577685812
386;330;61,129579573335555;50,99107846645838
386;331;61,23517650734146;51,024080616990084
386;332;61,34022317238502;51,05978948236835
386;333;61,44372728412082;51,097108554985994
386;334;61,54761904761905;51,13291174527662
386;335;61,68473680900572;51,172240894847825
386;336;61,81425000525133;51,210675562732995
386;337;61,95025577331958;51,247740994941964
386;338;62,08499599274476;51,298457799450055
386;339;62,230026208995604;51,35335442799322
386;340;62,34420535411725;51,3976307966805
386;341;62,46927646934012;51,45382922331997
386;342;62,596100693115616;51,522947427309454
386;343;nan;nan
386;344;61,279479647503145;58,28857851173282
386;394;55,016098609466155;54,33958221885027
386;395;54,9320430860846;54,261414874510955
386;396;54,84581594073038;54,18302289547137
386;397;54,74645030425963;54,09700563795095
386;429;53,387613542526836;52,05681648160136
386;430;53,372865979381444;52,00929399331498
387;229;53,647123287671235;47,22573642858567
387;230;53,67279606646073;47,26222277184918
387;311;59,18473473675704;50,19893045880751
387;312;59,30075416001132;50,236193230888624
387;313;59,40019432805004;50,26448542191145
387;314;59,50797543525406;50,293393164192274
387;315;59,60019907774189;50,298485527637126
387;316;59,741279069767444;50,34891921399363
387;317;59,862041580972935;50,38385396198001
387;318;59,9713230944951;50,427392326414136
387;398;54,707029547633574;54,0660765619309
387;399;54,54853956568143;53,94413068801791
387;400;54,52730390241785;53,90431824333462
387;401;54,4402711893777;53,829406262904875
387;402;54,36068656910007;53,74985938749919
387;427;53,42258572790978;52,167398636638104
387;428;53,42542534255082;52,14374665458923
388;231;53,757952568446115;47,34229872907885
388;232;53,77950259333248;47,37882752816566
388;233;53,79536325452578;47,40654212640778
388;234;53,822255263689264;47,45245110313093
388;235;53,85394084144773;47,50166378429419
388;300;58,33469729934729;49,92272713022732
388;301;58,42463316140898;49,95239014478339
388;302;58,516807816285265;49,98083975084348
388;303;58,60472295726085;50,01047679653607
388;304;58,68958111715473;50,03831963184763
388;305;58,75101942430147;50,062656618741435
388;306;58,8134536901148;50,08364167432343
388;307;58,88843723588361;50,111621993633086
388;308;58,962317731410614;50,138779547798386
388;309;59,04497621159584;50,16544249176884
388;310;59,13027422967492;50,19169479261683
388;403;54,32681093689258;53,718384818806896
388;404;54,242936270178234;53,641676141032676
388;405;54,17077892744208;53,56733038877932
388;406;54,11102044322281;53,49757399293729
388;424;53,54084888935238;52,39066098834313
388;425;53,51403406488152;52,337837762670326
388;426;53,492755430828396;52,286848390479946
389;236;53,904133539458186;47,576364757122626
389;237;53,93251059126911;47,61473346024787
389;238;53,956451196578044;47,65095915004532
389;239;53,98673235901978;47,69272423722935
389;240;54,019797591785476;47,73600731001242
389;293;57,763385010368324;49,68470195433289
389;294;57,84595909648325;49,71909548077389
389;295;57,92514216647843;49,75290012349977
389;296;58,01674835790685;49,79257908526624
389;297;58,102685404202035;49,831863742427366
389;298;58,18429592466504;49,866763684654345
389;299;58,27843684577809;49,90722498957319
389;407;54,08568669527897;53,465908044531545
389;408;54,04551005978016;53,400424231921946
389;409;53,991292255027815;53,32384077695842
389;417;53,731756799594244;52,81963642466699
389;418;53,697970292851714;52,75564002383099
389;419;53,619158041191476;52,668898746707534
389;420;53,64339928095368;52,64543276535922
389;421;53,60859799743907;52,58131975426321
389;422;53,59177003017097;52,52893700856538
389;423;53,575982596690864;52,47840916050318
390;241;54,09032043217642;47,81243978973125
390;242;54,138433616682406;47,85880498816864
390;243;54,18058259628043;47,89012798348284
390;244;54,23885362141293;47,93584697380017
390;245;54,297273690274864;47,9772774666986
390;246;54,358713855085405;48,02263228065099
390;247;54,41461279084931;48,063136189907524
390;248;54,467545790278656;48,10602763671154
390;268;55,753834999618405;48,95081146078124
390;269;55,83902886286795;48,99177567807282
390;270;55,92795791487327;49,02620790446933
390;271;56,01871719222959;49,058963326821974
390;272;56,109868181207666;49,09129566499162
390;273;56,18618370484243;49,12174343071134
390;274;56,23870023870024;49,134962257007366
390;275;56,33518283050129;49,18962341325335
390;276;56,393318674536125;49,22458239272727
390;277;56,45905755117806;49,257907471536775
390;278;56,52306442566196;49,28481258752602
390;279;56,60078239987605;49,32000432758041
390;280;56,681025621133074;49,35091914772302
390;281;56,76349015189775;49,37808321806261
390;282;56,85067890907676;49,408566376447645
390;283;56,92360137135733;49,42711193936068
390;284;57,01339808097355;49,45093168566866
390;285;57,10103890017185;49,471118486457286
390;286;57,19885774639623;49,50095176281739
390;287;57,28246606999471;49,5237147578268
390;288;57,371081643061714;49,544098961822286
390;289;57,465053235375;49,5744750530231
390;290;57,555540253403635;49,60390170948387
390;291;57,63746699767506;49,63253101326409
390;292;57,72045068866175;49,66705331534306
390;410;53,9776818162384;53,30005179542529
390;411;53,922092055566225;53,22757914921523
390;412;53,859621081346035;53,1483026417264
390;413;53,83898142829791;53,096714131428875
390;414;53,818888605658934;53,037062746077154
390;415;53,79423431832163;52,9724594416812
390;416;53,77191941873027;52,915532483330416
391;249;54,574442637962285;48,18969690401353
391;250;54,637880715408215;48,23898311003326
391;251;54,694895569916646;48,27643396338129
391;252;54,75799737483593;48,32270008597117
391;253;54,81090922741948;48,362790987858006
391;254;54,87179872606678;48,40677474451516
391;255;54,922732573449196;48,44595953714584
391;256;55,009917946401686;48,521648954794124
391;257;55,04528920635519;48,5304609725718
391;258;55,1086919608324;48,574020255276835
391;259;55,16831944995372;48,61219870029278
391;260;55,238352745424294;48,661973053798796
391;261;55,30767920027264;48,70047127732833
391;262;55,38227488151659;48,74140496393276
391;263;55,45965078762573;48,79158381249149
391;264;55,526300786743185;48,83153271480833
391;265;55,593154229613;48,86742258250137
391;266;55,665872940280025;48,908610143156785
391;267;55,730065795747116;48,94096395380484
